,GAME_ID,MATCHUP,HOME_TEAM,VISITOR_TEAM
0,0021900687,ATL vs. WAS,1610612737,1610612764
1,0021900677,ATL @ OKC,1610612760,1610612737
2,0021900656,ATL vs. LAC,1610612737,1610612746
3,0021900640,ATL vs. TOR,1610612737,1610612761
4,0021900629,ATL vs. DET,1610612737,1610612765
5,0021900624,ATL @ SAS,1610612759,1610612737
6,0021900598,ATL vs. PHX,1610612737,1610612756
7,0021900586,ATL @ BKN,1610612751,1610612737
8,0021900567,ATL @ WAS,1610612764,1610612737
9,0021900558,ATL vs. HOU,1610612737,1610612745
10,0021900543,ATL vs. DEN,1610612737,1610612743
11,0021900526,ATL vs. IND,1610612737,1610612754
12,0021900517,ATL @ BOS,1610612738,1610612737
13,0021900491,ATL @ ORL,1610612753,1610612737
14,0021900477,ATL @ CHI,1610612741,1610612737
15,0021900469,ATL vs. MIL,1610612737,1610612749
16,0021900444,ATL @ CLE,1610612739,1610612737
17,0021900431,ATL @ BKN,1610612751,1610612737
18,0021900416,ATL vs. UTA,1610612737,1610612762
19,0021900403,ATL @ NYK,1610612752,1610612737
20,0021900390,ATL vs. LAL,1610612737,1610612747
21,0021900373,ATL vs. IND,1610612737,1610612754
22,0021900361,ATL @ CHI,1610612741,1610612737
23,0021900354,ATL @ MIA,1610612748,1610612737
24,0021900336,ATL @ CHA,1610612766,1610612737
25,0021900309,ATL vs. BKN,1610612737,1610612751
26,0021900295,ATL vs. GSW,1610612737,1610612744
27,0021900282,ATL @ HOU,1610612745,1610612737
28,0021900272,ATL @ IND,1610612754,1610612737
29,0021900261,ATL @ MIL,1610612749,1610612737
30,0021900243,ATL vs. MIN,1610612737,1610612750
31,0021900228,ATL vs. TOR,1610612737,1610612761
32,0021900215,ATL @ DET,1610612765,1610612737
33,0021900204,ATL vs. MIL,1610612737,1610612749
34,0021900188,ATL @ LAL,1610612747,1610612737
35,0021900182,ATL @ LAC,1610612746,1610612737
36,0021900165,ATL @ PHX,1610612756,1610612737
37,0021900150,ATL @ DEN,1610612743,1610612737
38,0021900138,ATL @ POR,1610612757,1610612737
39,0021900119,ATL vs. SAC,1610612737,1610612758
40,0021900105,ATL vs. CHI,1610612737,1610612741
41,0021900099,ATL vs. SAS,1610612737,1610612759
42,0021900066,ATL vs. MIA,1610612737,1610612748
43,0021900052,ATL @ MIA,1610612748,1610612737
44,0021900043,ATL vs. PHI,1610612737,1610612755
45,0021900028,ATL vs. ORL,1610612737,1610612753
46,0021900014,ATL @ DET,1610612765,1610612737
47,0011900070,ATL @ CHI,1610612741,1610612737
48,0011900063,ATL @ NYK,1610612752,1610612737
49,0011900053,ATL @ MIA,1610612748,1610612737
50,0011900026,ATL vs. ORL,1610612737,1610612753
51,0011900015,ATL vs. NOP,1610612737,1610612740
52,1521900072,ATL @ SAS,1610612759,1610612737
53,1521900060,ATL @ WAS,1610612764,1610612737
54,1521900042,ATL vs. IND,1610612737,1610612754
55,1521900023,ATL vs. MIN,1610612737,1610612737
56,1521900013,ATL @ MIL,1610612749,1610612737
57,0021801220,ATL vs. IND,1610612737,1610612754
58,0021801202,ATL @ MIL,1610612749,1610612737
59,0021801181,ATL @ ORL,1610612753,1610612737
60,0021801168,ATL vs. PHI,1610612737,1610612755
61,0021801162,ATL @ SAS,1610612759,1610612737
62,0021801145,ATL vs. MIL,1610612737,1610612749
63,0021801131,ATL vs. POR,1610612737,1610612757
64,0021801113,ATL @ NOP,1610612740,1610612737
65,0021801088,ATL vs. PHI,1610612737,1610612755
66,0021801076,ATL vs. UTA,1610612737,1610612762
67,0021801060,ATL vs. HOU,1610612737,1610612745
68,0021801046,ATL @ ORL,1610612753,1610612737
69,0021801034,ATL @ BOS,1610612738,1610612737
70,0021801016,ATL vs. MEM,1610612737,1610612763
71,0021800995,ATL vs. NOP,1610612737,1610612740
72,0021800987,ATL vs. BKN,1610612737,1610612751
73,0021800968,ATL vs. SAS,1610612737,1610612759
74,0021800953,ATL @ MIA,1610612748,1610612737
75,0021800946,ATL @ CHI,1610612741,1610612737
76,0021800928,ATL vs. CHI,1610612737,1610612741
77,0021800912,ATL vs. MIN,1610612737,1610612750
78,0021800903,ATL @ HOU,1610612745,1610612737
79,0021800883,ATL vs. PHX,1610612737,1610612756
80,0021800877,ATL vs. DET,1610612737,1610612765
81,0021800865,ATL vs. NYK,1610612737,1610612752
82,0021800848,ATL vs. LAL,1610612737,1610612747
83,0021800837,ATL vs. ORL,1610612737,1610612753
84,0021800827,ATL vs. CHA,1610612737,1610612766
85,0021800813,ATL vs. TOR,1610612737,1610612761
86,0021800791,ATL @ WAS,1610612764,1610612737
87,0021800784,ATL @ PHX,1610612756,1610612737
88,0021800773,ATL @ UTA,1610612762,1610612737
89,0021800762,ATL @ SAC,1610612758,1610612737
90,0021800748,ATL @ LAC,1610612746,1610612737
91,0021800734,ATL @ POR,1610612757,1610612737
92,0021800712,ATL @ CHI,1610612741,1610612737
93,0021800695,ATL vs. ORL,1610612737,1610612753
94,0021800683,ATL vs. BOS,1610612737,1610612738
95,0021800653,ATL vs. OKC,1610612737,1610612760
96,0021800640,ATL vs. MIL,1610612737,1610612749
97,0021800621,ATL @ PHI,1610612755,1610612737
98,0021800609,ATL @ BKN,1610612751,1610612737
99,0021800602,ATL @ TOR,1610612761,1610612737
100,0021800587,ATL vs. MIA,1610612737,1610612748
101,0021800572,ATL @ MIL,1610612749,1610612737
102,0021800556,ATL @ WAS,1610612764,1610612737
103,0021800542,ATL @ IND,1610612754,1610612737
104,0021800529,ATL vs. CLE,1610612737,1610612739
105,0021800522,ATL @ MIN,1610612750,1610612737
106,0021800504,ATL vs. IND,1610612737,1610612754
107,0021800486,ATL @ DET,1610612765,1610612737
108,0021800472,ATL @ NYK,1610612752,1610612737
109,0021800452,ATL vs. WAS,1610612737,1610612764
110,0021800436,ATL @ BKN,1610612751,1610612737
111,0021800420,ATL @ BOS,1610612738,1610612737
112,0021800412,ATL @ DAL,1610612742,1610612737
113,0021800380,ATL vs. DEN,1610612737,1610612743
114,0021800357,ATL vs. WAS,1610612737,1610612764
115,0021800344,ATL vs. GSW,1610612737,1610612744
116,0021800325,ATL @ OKC,1610612760,1610612737
117,0021800306,ATL @ CHA,1610612766,1610612737
118,0021800302,ATL @ MIA,1610612748,1610612737
119,0021800288,ATL vs. CHA,1610612737,1610612766
120,0021800268,ATL vs. BOS,1610612737,1610612738
121,0021800254,ATL vs. TOR,1610612737,1610612761
122,0021800243,ATL vs. LAC,1610612737,1610612746
123,0021800226,ATL @ IND,1610612754,1610612737
124,0021800214,ATL @ DEN,1610612743,1610612737
125,0021800201,ATL @ GSW,1610612744,1610612737
126,0021800189,ATL @ LAL,1610612747,1610612737
127,0021800169,ATL vs. DET,1610612737,1610612765
128,0021800155,ATL vs. NYK,1610612737,1610612752
129,0021800149,ATL @ CHA,1610612766,1610612737
130,0021800128,ATL vs. MIA,1610612737,1610612748
131,0021800114,ATL vs. SAC,1610612737,1610612758
132,0021800097,ATL @ CLE,1610612739,1610612737
133,0021800088,ATL @ PHI,1610612755,1610612737
134,0021800076,ATL vs. CHI,1610612737,1610612741
135,0021800052,ATL vs. DAL,1610612737,1610612742
136,0021800036,ATL @ CLE,1610612739,1610612737
137,0021800020,ATL @ MEM,1610612763,1610612737
138,0021800007,ATL @ NYK,1610612752,1610612737
139,0011800073,ATL @ MIA,1610612748,1610612737
140,0011800061,ATL vs. SAS,1610612737,1610612759
141,0011800043,ATL @ OKC,1610612760,1610612737
142,0011800033,ATL @ MEM,1610612763,1610612737
143,0011800014,ATL vs. NOP,1610612737,1610612740
144,1521800069,ATL @ LAC,1610612746,1610612737
145,1521800061,ATL @ POR,1610612757,1610612737
146,1521800051,ATL @ IND,1610612754,1610612737
147,1521800043,ATL @ CHI,1610612741,1610612737
148,1521800024,ATL vs. POR,1610612737,1610612757
149,1521800014,ATL vs. NYK,1610612737,1610612752
150,1621800006,ATL @ UTA,1610612762,1610612737
151,1621800003,ATL vs. SAS,1610612737,1610612759
152,1621800001,ATL @ MEM,1610612763,1610612737
153,0021701214,ATL vs. PHI,1610612737,1610612755
154,0021701202,ATL @ BOS,1610612738,1610612737
155,0021701184,ATL @ WAS,1610612764,1610612737
156,0021701172,ATL vs. MIA,1610612737,1610612748
157,0021701158,ATL @ MIA,1610612748,1610612737
158,0021701147,ATL vs. ORL,1610612737,1610612753
159,0021701130,ATL vs. PHI,1610612737,1610612755
160,0021701120,ATL @ MIN,1610612750,1610612737
161,0021701101,ATL @ HOU,1610612745,1610612737
162,0021701087,ATL @ GSW,1610612744,1610612737
163,0021701077,ATL @ SAC,1610612758,1610612737
164,0021701062,ATL @ UTA,1610612762,1610612737
165,0021701041,ATL @ MIL,1610612749,1610612737
166,0021701021,ATL vs. CHA,1610612737,1610612766
167,0021701007,ATL vs. OKC,1610612737,1610612760
168,0021700993,ATL vs. CHI,1610612737,1610612741
169,0021700978,ATL @ IND,1610612754,1610612737
170,0021700958,ATL @ TOR,1610612761,1610612737
171,0021700943,ATL vs. PHX,1610612737,1610612756
172,0021700928,ATL vs. GSW,1610612737,1610612744
173,0021700915,ATL vs. IND,1610612737,1610612754
174,0021700897,ATL vs. LAL,1610612737,1610612747
175,0021700874,ATL @ IND,1610612754,1610612737
176,0021700853,ATL @ DET,1610612765,1610612737
177,0021700848,ATL @ MIL,1610612749,1610612737
178,0021700834,ATL vs. DET,1610612737,1610612765
179,0021700819,ATL vs. CLE,1610612737,1610612739
180,0021700811,ATL @ ORL,1610612753,1610612737
181,0021700799,ATL vs. MEM,1610612737,1610612763
182,0021700786,ATL @ NYK,1610612752,1610612737
183,0021700767,ATL @ BOS,1610612738,1610612737
184,0021700755,ATL vs. CHA,1610612737,1610612766
185,0021700739,ATL vs. MIN,1610612737,1610612750
186,0021700726,ATL vs. WAS,1610612737,1610612764
187,0021700714,ATL @ CHA,1610612766,1610612737
188,0021700705,ATL vs. TOR,1610612737,1610612761
189,0021700688,ATL vs. UTA,1610612737,1610612762
190,0021700675,ATL vs. CHI,1610612737,1610612741
191,0021700654,ATL vs. NOP,1610612737,1610612740
192,0021700641,ATL vs. SAS,1610612737,1610612759
193,0021700621,ATL vs. BKN,1610612737,1610612751
194,0021700612,ATL @ DEN,1610612743,1610612737
195,0021700598,ATL @ LAC,1610612746,1610612737
196,0021700590,ATL @ LAL,1610612747,1610612737
197,0021700576,ATL @ POR,1610612757,1610612737
198,0021700551,ATL @ PHX,1610612756,1610612737
199,0021700533,ATL vs. POR,1610612737,1610612757
200,0021700522,ATL @ TOR,1610612761,1610612737
201,0021700508,ATL vs. WAS,1610612737,1610612764
202,0021700484,ATL vs. DAL,1610612737,1610612742
203,0021700477,ATL @ OKC,1610612760,1610612737
204,0021700455,ATL vs. IND,1610612737,1610612754
205,0021700443,ATL vs. MIA,1610612737,1610612748
206,0021700425,ATL @ MEM,1610612763,1610612737
207,0021700413,ATL vs. DET,1610612737,1610612765
208,0021700397,ATL @ CLE,1610612739,1610612737
209,0021700390,ATL @ NYK,1610612752,1610612737
210,0021700378,ATL vs. ORL,1610612737,1610612753
211,0021700355,ATL @ ORL,1610612753,1610612737
212,0021700342,ATL vs. BKN,1610612737,1610612751
213,0021700328,ATL @ BKN,1610612751,1610612737
214,0021700313,ATL vs. CLE,1610612737,1610612739
215,0021700280,ATL vs. TOR,1610612737,1610612761
216,0021700268,ATL vs. NYK,1610612737,1610612752
217,0021700256,ATL vs. LAC,1610612737,1610612746
218,0021700250,ATL @ SAS,1610612759,1610612737
219,0021700230,ATL vs. BOS,1610612737,1610612738
220,0021700204,ATL vs. SAC,1610612737,1610612758
221,0021700195,ATL @ NOP,1610612740,1610612737
222,0021700177,ATL @ WAS,1610612764,1610612737
223,0021700169,ATL @ DET,1610612765,1610612737
224,0021700146,ATL vs. BOS,1610612737,1610612738
225,0021700136,ATL @ CLE,1610612739,1610612737
226,0021700123,ATL vs. HOU,1610612737,1610612745
227,0021700107,ATL @ PHI,1610612755,1610612737
228,0021700085,ATL vs. MIL,1610612737,1610612749
229,0021700072,ATL vs. DEN,1610612737,1610612743
230,0021700065,ATL @ CHI,1610612741,1610612737
231,0021700042,ATL @ MIA,1610612748,1610612737
232,0021700038,ATL @ BKN,1610612751,1610612737
233,0021700017,ATL @ CHA,1610612766,1610612737
234,0021700009,ATL @ DAL,1610612742,1610612737
235,0011700065,ATL vs. DAL,1610612737,1610612742
236,0011700050,ATL vs. MEM,1610612737,1610612763
237,0011700031,ATL @ DET,1610612765,1610612737
238,0011700018,ATL @ CLE,1610612739,1610612737
239,0011700004,ATL @ MIA,1610612748,1610612737
240,1521700053,ATL vs. HOU,1610612737,1610612745
241,1521700037,ATL vs. NOP,1610612737,1610612740
242,1521700023,ATL @ CHI,1610612741,1610612737
243,1521700015,ATL @ NOP,1610612740,1610612737
244,1521700003,ATL vs. BKN,1610612737,1610612751
245,0041600136,ATL vs. WAS,1610612737,1610612764
246,0041600135,ATL @ WAS,1610612764,1610612737
247,0041600134,ATL vs. WAS,1610612737,1610612764
248,0041600133,ATL vs. WAS,1610612737,1610612764
249,0041600132,ATL @ WAS,1610612764,1610612737
250,0041600131,ATL @ WAS,1610612764,1610612737
251,0021601226,ATL @ IND,1610612754,1610612737
252,0021601212,ATL vs. CHA,1610612737,1610612766
253,0021601197,ATL vs. CLE,1610612737,1610612739
254,0021601179,ATL @ CLE,1610612739,1610612737
255,0021601177,ATL vs. BOS,1610612737,1610612738
256,0021601148,ATL @ BKN,1610612751,1610612737
257,0021601138,ATL @ CHI,1610612741,1610612737
258,0021601111,ATL @ PHI,1610612755,1610612737
259,0021601106,ATL vs. PHX,1610612737,1610612756
260,0021601088,ATL vs. BKN,1610612737,1610612751
261,0021601078,ATL @ MIL,1610612749,1610612737
262,0021601063,ATL @ WAS,1610612764,1610612737
263,0021601044,ATL @ CHA,1610612766,1610612737
264,0021601029,ATL vs. POR,1610612737,1610612757
265,0021601017,ATL vs. MEM,1610612737,1610612763
266,0021600994,ATL @ SAS,1610612759,1610612737
267,0021600981,ATL @ MEM,1610612763,1610612737
268,0021600969,ATL vs. TOR,1610612737,1610612761
269,0021600950,ATL vs. BKN,1610612737,1610612751
270,0021600937,ATL vs. GSW,1610612737,1610612744
271,0021600927,ATL vs. IND,1610612737,1610612754
272,0021600913,ATL vs. CLE,1610612737,1610612739
273,0021600897,ATL vs. DAL,1610612737,1610612742
274,0021600885,ATL @ BOS,1610612738,1610612737
275,0021600867,ATL @ ORL,1610612753,1610612737
276,0021600863,ATL vs. MIA,1610612737,1610612748
277,0021600846,ATL @ LAC,1610612746,1610612737
278,0021600830,ATL @ POR,1610612757,1610612737
279,0021600806,ATL @ SAC,1610612758,1610612737
280,0021600785,ATL vs. DEN,1610612737,1610612743
281,0021600772,ATL vs. UTA,1610612737,1610612762
282,0021600756,ATL vs. ORL,1610612737,1610612753
283,0021600743,ATL @ HOU,1610612745,1610612737
284,0021600734,ATL @ MIA,1610612748,1610612737
285,0021600711,ATL vs. NYK,1610612737,1610612752
286,0021600702,ATL vs. WAS,1610612737,1610612764
287,0021600683,ATL @ CHI,1610612741,1610612737
288,0021600667,ATL vs. LAC,1610612737,1610612746
289,0021600653,ATL vs. PHI,1610612737,1610612755
290,0021600647,ATL vs. CHI,1610612737,1610612741
291,0021600633,ATL @ DET,1610612765,1610612737
292,0021600613,ATL @ NYK,1610612752,1610612737
293,0021600607,ATL vs. MIL,1610612737,1610612749
294,0021600597,ATL vs. BOS,1610612737,1610612738
295,0021600573,ATL @ BKN,1610612751,1610612737
296,0021600557,ATL @ DAL,1610612742,1610612737
297,0021600539,ATL @ NOP,1610612740,1610612737
298,0021600530,ATL @ ORL,1610612753,1610612737
299,0021600508,ATL vs. SAS,1610612737,1610612759
300,0021600498,ATL vs. DET,1610612737,1610612765
301,0021600478,ATL vs. NYK,1610612737,1610612752
302,0021600468,ATL @ MIN,1610612750,1610612737
303,0021600451,ATL @ DEN,1610612743,1610612737
304,0021600430,ATL vs. MIN,1610612737,1610612750
305,0021600415,ATL @ OKC,1610612760,1610612737
306,0021600401,ATL vs. CHA,1610612737,1610612766
307,0021600392,ATL @ TOR,1610612761,1610612737
308,0021600369,ATL vs. ORL,1610612737,1610612753
309,0021600340,ATL @ MIL,1610612749,1610612737
310,0021600324,ATL vs. MIA,1610612737,1610612748
311,0021600307,ATL vs. OKC,1610612737,1610612760
312,0021600293,ATL @ TOR,1610612761,1610612737
313,0021600288,ATL vs. DET,1610612737,1610612765
314,0021600274,ATL @ PHX,1610612756,1610612737
315,0021600259,ATL @ GSW,1610612744,1610612737
316,0021600252,ATL @ LAL,1610612747,1610612737
317,0021600231,ATL @ UTA,1610612762,1610612737
318,0021600216,ATL @ IND,1610612754,1610612737
319,0021600209,ATL vs. NOP,1610612737,1610612740
320,0021600193,ATL @ NYK,1610612752,1610612737
321,0021600174,ATL @ CHA,1610612766,1610612737
322,0021600163,ATL vs. MIL,1610612737,1610612749
323,0021600154,ATL @ MIA,1610612748,1610612737
324,0021600132,ATL vs. PHI,1610612737,1610612755
325,0021600111,ATL vs. CHI,1610612737,1610612741
326,0021600100,ATL @ CLE,1610612739,1610612737
327,0021600084,ATL vs. HOU,1610612737,1610612745
328,0021600070,ATL @ WAS,1610612764,1610612737
329,0021600059,ATL vs. LAL,1610612737,1610612747
330,0021600044,ATL vs. SAC,1610612737,1610612758
331,0021600026,ATL @ PHI,1610612755,1610612737
332,0021600014,ATL vs. WAS,1610612737,1610612764
333,0011600094,ATL @ CHI,1610612741,1610612737
334,0011600083,ATL vs. NOP,1610612737,1610612740
335,0011600073,ATL @ ORL,1610612753,1610612737
336,0011600056,ATL vs. DET,1610612737,1610612765
337,0011600040,ATL vs. CLE,1610612737,1610612739
338,0011600035,ATL @ SAS,1610612759,1610612737
339,0011600023,ATL @ MEM,1610612763,1610612737
340,1521600057,ATL @ MEM,1610612763,1610612737
341,1521600045,ATL @ WAS,1610612764,1610612737
342,1521600037,ATL vs. SAC,1610612737,1610612758
343,1521600027,ATL vs. BKN,1610612737,1610612751
344,1521600015,ATL @ WAS,1610612764,1610612737
345,1521600002,ATL @ HOU,1610612745,1610612737
346,0041500204,ATL vs. CLE,1610612737,1610612739
347,0041500203,ATL vs. CLE,1610612737,1610612739
348,0041500202,ATL @ CLE,1610612739,1610612737
349,0041500201,ATL @ CLE,1610612739,1610612737
350,0041500136,ATL @ BOS,1610612738,1610612737
351,0041500135,ATL vs. BOS,1610612737,1610612738
352,0041500134,ATL @ BOS,1610612738,1610612737
353,0041500133,ATL @ BOS,1610612738,1610612737
354,0041500132,ATL vs. BOS,1610612737,1610612738
355,0041500131,ATL vs. BOS,1610612737,1610612738
356,0021501221,ATL @ WAS,1610612764,1610612737
357,0021501203,ATL @ CLE,1610612739,1610612737
358,0021501188,ATL vs. BOS,1610612737,1610612738
359,0021501173,ATL vs. TOR,1610612737,1610612761
360,0021501157,ATL vs. PHX,1610612737,1610612756
361,0021501131,ATL vs. CLE,1610612737,1610612739
362,0021501113,ATL @ TOR,1610612761,1610612737
363,0021501099,ATL @ CHI,1610612741,1610612737
364,0021501085,ATL @ DET,1610612765,1610612737
365,0021501076,ATL vs. MIL,1610612737,1610612749
366,0021501056,ATL @ WAS,1610612764,1610612737
367,0021501048,ATL vs. WAS,1610612737,1610612764
368,0021501029,ATL vs. HOU,1610612737,1610612745
369,0021501015,ATL vs. DEN,1610612737,1610612743
370,0021501007,ATL @ DET,1610612765,1610612737
371,0021500984,ATL vs. IND,1610612737,1610612754
372,0021500974,ATL vs. MEM,1610612737,1610612763
373,0021500959,ATL @ TOR,1610612761,1610612737
374,0021500947,ATL @ UTA,1610612762,1610612737
375,0021500929,ATL @ LAC,1610612746,1610612737
376,0021500921,ATL @ LAL,1610612747,1610612737
377,0021500895,ATL @ GSW,1610612744,1610612737
378,0021500878,ATL vs. CHA,1610612737,1610612766
379,0021500865,ATL vs. CHI,1610612737,1610612741
380,0021500836,ATL vs. GSW,1610612737,1610612744
381,0021500819,ATL vs. MIL,1610612737,1610612749
382,0021500808,ATL vs. MIA,1610612737,1610612748
383,0021500796,ATL @ CHI,1610612741,1610612737
384,0021500780,ATL vs. ORL,1610612737,1610612753
385,0021500771,ATL @ ORL,1610612753,1610612737
386,0021500750,ATL vs. IND,1610612737,1610612754
387,0021500736,ATL @ PHI,1610612755,1610612737
388,0021500723,ATL vs. DAL,1610612737,1610612742
389,0021500715,ATL @ MIA,1610612748,1610612737
390,0021500692,ATL @ IND,1610612754,1610612737
391,0021500687,ATL vs. LAC,1610612737,1610612746
392,0021500672,ATL @ DEN,1610612743,1610612737
393,0021500660,ATL @ PHX,1610612756,1610612737
394,0021500643,ATL @ SAC,1610612758,1610612737
395,0021500639,ATL @ POR,1610612757,1610612737
396,0021500620,ATL vs. ORL,1610612737,1610612753
397,0021500602,ATL vs. BKN,1610612737,1610612751
398,0021500599,ATL @ MIL,1610612749,1610612737
399,0021500577,ATL @ CHA,1610612766,1610612737
400,0021500551,ATL vs. CHI,1610612737,1610612741
401,0021500536,ATL @ PHI,1610612755,1610612737
402,0021500521,ATL vs. NYK,1610612737,1610612752
403,0021500506,ATL @ NYK,1610612752,1610612737
404,0021500470,ATL @ HOU,1610612745,1610612737
405,0021500459,ATL @ IND,1610612754,1610612737
406,0021500442,ATL vs. NYK,1610612737,1610612752
407,0021500429,ATL vs. DET,1610612737,1610612765
408,0021500413,ATL vs. POR,1610612737,1610612757
409,0021500407,ATL @ ORL,1610612753,1610612737
410,0021500389,ATL @ BOS,1610612738,1610612737
411,0021500376,ATL vs. PHI,1610612737,1610612755
412,0021500360,ATL vs. MIA,1610612737,1610612748
413,0021500347,ATL vs. SAS,1610612737,1610612759
414,0021500331,ATL @ OKC,1610612760,1610612737
415,0021500328,ATL @ DAL,1610612742,1610612737
416,0021500286,ATL vs. LAL,1610612737,1610612747
417,0021500272,ATL vs. TOR,1610612737,1610612761
418,0021500256,ATL vs. OKC,1610612737,1610612760
419,0021500242,ATL @ SAS,1610612759,1610612737
420,0021500233,ATL @ MEM,1610612763,1610612737
421,0021500222,ATL @ MIN,1610612750,1610612737
422,0021500210,ATL vs. BOS,1610612737,1610612738
423,0021500191,ATL @ CLE,1610612739,1610612737
424,0021500169,ATL vs. SAC,1610612737,1610612758
425,0021500159,ATL @ BKN,1610612751,1610612737
426,0021500148,ATL vs. UTA,1610612737,1610612762
427,0021500129,ATL @ BOS,1610612738,1610612737
428,0021500117,ATL vs. NOP,1610612737,1610612740
429,0021500101,ATL vs. MIN,1610612737,1610612750
430,0021500086,ATL vs. WAS,1610612737,1610612764
431,0021500081,ATL @ NOP,1610612740,1610612737
432,0021500062,ATL vs. BKN,1610612737,1610612751
433,0021500055,ATL @ MIA,1610612748,1610612737
434,0021500039,ATL @ CHA,1610612766,1610612737
435,0021500026,ATL vs. CHA,1610612737,1610612766
436,0021500019,ATL @ NYK,1610612752,1610612737
437,0021500001,ATL vs. DET,1610612737,1610612765
438,0011500108,ATL @ DET,1610612765,1610612737
439,0011500095,ATL vs. MEM,1610612737,1610612763
440,0011500081,ATL vs. MIA,1610612737,1610612748
441,0011500068,ATL @ DAL,1610612742,1610612737
442,0011500060,ATL vs. SAS,1610612737,1610612759
443,0011500032,ATL @ NOP,1610612740,1610612737
444,0011500017,ATL @ CLE,1610612739,1610612737
445,1521500065,ATL @ SAS,1610612759,1610612737
446,1521500062,ATL vs. DAL,1610612737,1610612742
447,1521500050,ATL @ DEN,1610612743,1610612737
448,1521500039,ATL vs. MIA,1610612737,1610612748
449,1521500025,ATL vs. DLS,1610612737,
450,1521500020,ATL vs. GSW,1610612737,1610612744
451,1521500003,ATL @ DEN,1610612743,1610612737
452,0041400304,ATL @ CLE,1610612739,1610612737
453,0041400303,ATL @ CLE,1610612739,1610612737
454,0041400302,ATL vs. CLE,1610612737,1610612739
455,0041400301,ATL vs. CLE,1610612737,1610612739
456,0041400206,ATL @ WAS,1610612764,1610612737
457,0041400205,ATL vs. WAS,1610612737,1610612764
458,0041400204,ATL @ WAS,1610612764,1610612737
459,0041400203,ATL @ WAS,1610612764,1610612737
460,0041400202,ATL vs. WAS,1610612737,1610612764
461,0041400201,ATL vs. WAS,1610612737,1610612764
462,0041400106,ATL @ BKN,1610612751,1610612737
463,0041400105,ATL vs. BKN,1610612737,1610612751
464,0041400104,ATL @ BKN,1610612751,1610612737
465,0041400103,ATL @ BKN,1610612751,1610612737
466,0041400102,ATL vs. BKN,1610612737,1610612751
467,0041400101,ATL vs. BKN,1610612737,1610612751
468,0021401217,ATL @ CHI,1610612741,1610612737
469,0021401205,ATL vs. NYK,1610612737,1610612752
470,0021401198,ATL @ WAS,1610612764,1610612737
471,0021401176,ATL vs. CHA,1610612737,1610612766
472,0021401163,ATL @ BKN,1610612751,1610612737
473,0021401154,ATL vs. PHX,1610612737,1610612756
474,0021401138,ATL vs. BKN,1610612737,1610612751
475,0021401109,ATL @ DET,1610612765,1610612737
476,0021401103,ATL vs. MIL,1610612737,1610612749
477,0021401087,ATL @ CHA,1610612766,1610612737
478,0021401077,ATL vs. MIA,1610612737,1610612748
479,0021401062,ATL @ ORL,1610612753,1610612737
480,0021401039,ATL vs. SAS,1610612737,1610612759
481,0021401026,ATL @ OKC,1610612760,1610612737
482,0021401014,ATL @ GSW,1610612744,1610612737
483,0021400998,ATL @ SAC,1610612758,1610612737
484,0021400989,ATL @ LAL,1610612747,1610612737
485,0021400974,ATL @ PHX,1610612756,1610612737
486,0021400958,ATL @ DEN,1610612743,1610612737
487,0021400939,ATL vs. SAC,1610612737,1610612758
488,0021400927,ATL @ PHI,1610612755,1610612737
489,0021400915,ATL vs. CLE,1610612737,1610612739
490,0021400892,ATL vs. HOU,1610612737,1610612745
491,0021400871,ATL @ MIA,1610612748,1610612737
492,0021400858,ATL vs. ORL,1610612737,1610612753
493,0021400843,ATL vs. DAL,1610612737,1610612742
494,0021400822,ATL @ MIL,1610612749,1610612737
495,0021400805,ATL vs. TOR,1610612737,1610612761
496,0021400789,ATL @ BOS,1610612738,1610612737
497,0021400779,ATL @ MIN,1610612750,1610612737
498,0021400767,ATL @ MEM,1610612763,1610612737
499,0021400749,ATL vs. GSW,1610612737,1610612744
500,0021400732,ATL vs. WAS,1610612737,1610612764
501,0021400722,ATL @ NOP,1610612740,1610612737
502,0021400708,ATL vs. PHI,1610612737,1610612755
503,0021400697,ATL vs. POR,1610612737,1610612757
504,0021400683,ATL vs. BKN,1610612737,1610612751
505,0021400661,ATL vs. MIN,1610612737,1610612750
506,0021400642,ATL vs. OKC,1610612737,1610612760
507,0021400628,ATL vs. IND,1610612737,1610612754
508,0021400613,ATL vs. DET,1610612737,1610612765
509,0021400602,ATL @ CHI,1610612741,1610612737
510,0021400592,ATL @ TOR,1610612761,1610612737
511,0021400580,ATL @ BOS,1610612738,1610612737
512,0021400568,ATL @ PHI,1610612755,1610612737
513,0021400558,ATL vs. WAS,1610612737,1610612764
514,0021400540,ATL @ DET,1610612765,1610612737
515,0021400526,ATL vs. MEM,1610612737,1610612763
516,0021400519,ATL @ LAC,1610612746,1610612737
517,0021400501,ATL @ POR,1610612757,1610612737
518,0021400492,ATL @ UTA,1610612762,1610612737
519,0021400466,ATL vs. CLE,1610612737,1610612739
520,0021400449,ATL @ MIL,1610612749,1610612737
521,0021400434,ATL vs. MIL,1610612737,1610612749
522,0021400420,ATL vs. LAC,1610612737,1610612746
523,0021400413,ATL @ DAL,1610612742,1610612737
524,0021400396,ATL @ HOU,1610612745,1610612737
525,0021400370,ATL @ CLE,1610612739,1610612737
526,0021400358,ATL vs. CHI,1610612737,1610612741
527,0021400343,ATL @ ORL,1610612753,1610612737
528,0021400330,ATL vs. ORL,1610612737,1610612753
